ID Comentario,Nome do usuário,Mensagem,Ándre,Vinícius
1009026819197921_256334204778915,Thays Damassio,#Bolsonaro2018 chupa comunista,,
1009026819197921_244288096020206,Ernandes Marques Martins,Goias esta com Bolsonaro,,
1009026819197921_233805663695785,Olga Gravena,Bolsonaro o único  descente  para esse cargo,,
1009026819197921_614578358725241,Mario César,Bolsonaro so vem crescendo e e ficha limpa,,
1009026819197921_1305021042925336,Rodrigo Ribeiro,"BOLSONARO HOJE, BOLSONARO AMANHÃ, BOLSONARO TODO DIA 😁😁😁😁",,
1009026819197921_1590838864278503,Rafaela Martins,Bolsonaro é CORRUPTO,,
1009026819197921_1538562329491934,Rafaela Martins,Bolsonaro é CORRUPTO,,
1009026819197921_1305012232926217,Rafaela Martins,Bolsonaro CORRUPTO,,
1009026819197921_1209968889087530,Rafaela Martins,Bolsonaro CORRUPTO,,
1009026819197921_226715501065661,Lucas Cardoso,Bolsonaro Presidente,,
1009026819197921_805117562962364,Jose Elerson,oq a Erudina nos oferece? sou mais BOLSONARO,,
1009026819197921_244336929348656,Jose Elerson,oq a veia eridina tem como proposta?BOLSONARO,,
1009026819197921_1874178402851361,Rafaela Martins,Bolsonaro CORRUPTO,,
1009026819197921_1538554892826011,Rafaela Martins,Bolsonaro CORRUPTO,,
1009026819197921_1325179254209507,Amanda Bazinga,#SOMOSTODOSBOLSONARO,,
1009026819197921_673902169478331,André André,#BOLSONARO 2018 ✌🏻😎,,
1009026819197921_458387600951727,Nilson Lucas,Bolsonaro sim lklklk,,
1009026819197921_409369599409788,Valdenir Faccin,Bolsonaro  com toda certeza.,,
1009026819197921_733263723492801,Thays Damassio,#Bolsonaro2018 chupa comunistas,,
1009026819197921_1745743009073975,Jomar Ferreira,Bolsonaro com força. ...,,
1009026819197921_233788590364159,Evandro Cerqueira de Souza,Bolsonaro nesses mortadelas 👍🏻,,
1009026819197921_1305092679584839,Claudiano Barbosa,Bolsonaro meu presidente \o/,,
1009026819197921_1209990109085408,Damasio Vieira,seria bom que o bolsonaro ganhasse,,
1009026819197921_573973716134491,Matheus Vidal,"Bolsonaro

Bolsonaro2018",,
1009026819197921_260520677702360,Antonio Tortola,Bolsonaro sem dúvida,,
1009026819197921_733261543493019,Ernandes Marques Martins,Sem duvida Bolsonaro,,
1009026819197921_1888355234756505,Luis Eduardo,Bolsonaro Presidente de tudo !!,,
1009026819197921_1745748692406740,Bruna Fernandes,#somostodosbolsonaro,,
1009026819197921_686373008210568,Rafaela Martins,#Bolsonaronacadeia,,
1009026819197921_261103230993544,Diogo Henrique Prestes,#bolsonaropresidente,,
1009026819197921_1811960552375976,Ernandes Marques Martins,Viva Bolsonaro ele e onesto,,
1009026819197921_191557101323242,Luiz Evandro Neubarth Neubarth,"Bolsonaro agora e em 2018
Cabra macho.",,
1009026819197921_1210015545749531,Flávio Oliveira Oliveira,E Bolsonaro dispara nas Pesquisas!!!!,,
1009026819197921_1811974702374561,Henrique Soriano Zappia,Bolsonaro corrupto hauahahahaauauauaau????????,,
1009026819197921_1861902704048679,Eduardo Brandes,"Nem chance, #bolsonaro2018",,
1009026819197921_1745795439068732,Jorge Gomes,Bolsonaro é claro!!!,,
1009026819197921_1246793285397653,Eduardo Pereira,Bolsonaro é lógico,,
1009026819197921_673896686145546,João Luís Prada E Silva,Capitão Bolsonaro.,,
1009026819197921_261171674320033,Carlos Pitta,Bolsonaroooooooo!!!!!,,
1009026819197921_1720338994658408,Caio Cortez,Bolsonaro já é realmente !,,
1009026819197921_577878485743174,Anderson Sapalácio,Chora que hidrata!  #Bolsonaro2018,,
1009026819197921_2214598165431479,David Guilherme Bastinick Filho,E Bolsonaro em 2018,,
1009026819197921_1893931104177315,Rafaela Martins,Bolsonaro CORRUPTO,,
1009026819197921_1893930067510752,Rafaela Martins,Bolsonaro CORRUPTO,,
1009026819197921_1853141841611745,Rafaela Martins,BolsonaronaOdebrecht2016,,
1009026819197921_1811982585707106,Paulo Geovanni,SE RECLAMAR BOLSONARO TERÁ 20 MIL,,
1009026819197921_1389381934446187,Rafaela Martins,#Bolsonarodelatado2017,,
1009026819197921_1291572684238353,Rafaela Martins,Bolsonaro CORRUPTO,,
1009026819197921_733315270154313,Mauro Sergio,Jair Bolsonaro!!!!!,,
1009026819197921_686401141541088,Aparecido Moraes,Bolsonaro sem duvida.,,
1009026819197921_394693927550499,David Christopher,Bolsonaro Presidente,,
1009026819197921_247049142388772,Cleber Couto,#somostodosbolsonaro,,
1009026819197921_226727974397747,Diogo Cabeda,Bolsonaro presidente,,
1009026819197921_224623778007501,Sielik Dias Maia,Bolsonaro e lógico,,
1009026819197921_1811964685708896,Luh Rocha,Bolsonaro virou hahaha,,
1009026819197921_1266465066772367,Rômiin Gustavo,Bolsonaro sempre...,,
1009026819197921_458382354285585,Ricardo Perenciolo,Bolsonaro passou e disparou,,
1009026819197921_1209933002424452,Rayslan Rcr,Bolsonaro para presidente,,
1009026819197921_569332006595243,Assis Bandeira,O único que mereceria meu voto é o Bolsonaro.,,
1009026819197921_1578170612197092,Douglas Cons Dos Santos,Bolsonaro moralismo ja!,,
1009026819197921_1304980732929367,Robi Bernardi,Bolsonaro já tem mais votos que todos os outros juntos!👏👏👏,,
1009026819197921_1932046063683905,Tais Gartner,Bolsonaro 2018!!!!!,,
1009026819197921_1888328188092543,Diego Cassiano,"Bolsonaro, 
#Mitoo",,
1009026819197921_1873869109516304,Larry Araújo,Claro que no bolsonaro!,,
1009026819197921_1770214059966182,Romulo Ferreira,Bolsonaro eu cara,,
1009026819197921_1291653400896948,Tais Gartner,Bolsonaro Presidente!!!!,,
1009026819197921_805113936296060,Gustavo Matheus AF,#SomostodosBolsonaro,,
1009026819197921_244316559350693,Carlinho Silva,#BolsonaroPresidente,,
1009026819197921_1209937105757375,Charles Michel Pires,Bolsonaro concertezaa,,
1009026819197921_1836742979914619,Jacqueline Cardoso,Bolsonaro é claro,,
1009026819197921_1853508601595215,Anna Raquel Vasconcelos,Jair Messias bolsonaro!❤❤,,
1009026819197921_1389426021108445,Luciano Bandeira,#Bolsonaro2018 e Dale Mito Neles,,
1009026819197921_1196731743708959,Rocha Fernando,SP está com Bolsonaro,,
1009026819197921_388695944833352,Leonardo Antonio,Bolsonaro Presidente,,
1009026819197921_266236097143019,Gabriel Damasceno,#JairBolsonaro2018,,
1009026819197921_1882931891949413,Carlos Olivier,"Bolsonaro, óbvio!",,
1009026819197921_1242495882466938,Matheus Pinheiro,Não precisa ser vidente pra saber que é BOLSONARO 2018!!!,,
1009026819197921_261127307657803,Guilherme Garcia,"Pode parar já,  Bolsonaro ja ganhou 👏",,
1009026819197921_261145764322624,Eduardo De Melo Sousa,Bolsonaro na cabeça!,,
1009026819197921_1910985095798454,Nadir Miranda,Eu sou Bolsonaro!,,
1009026819197921_1720203921623961,João Vargas,Bolsonaro presidente,,
1009026819197921_1537797266261010,Saulo de Oliveira,#BOLSONARO2018 (y) :D,,
1009026819197921_1291607837568171,Piraika Duq,bolsonaro vai atropelar,,
1009026819197921_1122800801152637,Clecio Cruz,Bolsonaro com certeza,,
1009026819197921_733297690156071,Francisco Xavier,Bolsonaro é candidato à presidência da camara?,,
1009026819197921_288025344945730,Rodolpho Carneiro Bruno,Saraivada do Bolsonaro pra cima de vcs 🤣,,
1009026819197921_245128459270859,Ingrid Silva,2018 será o ano da mudança. Vote Jair Bolsonaro ♡,,
1009026819197921_144824126024938,Aldo Sousa,"Bolsonaro, futuro presidente do Brasil",,
1009026819197921_1222967164466730,Murilo Raimundo,"Bolsonaro hoje
Bolsonaro amanhã
Bolsonaro para sempre!",,
1009026819197921_256338084778527,Lea Motta,Bolsonaro na cabeça!!!,,
1009026819197921_1209948712422881,Mauro Gonçalves Knackfuss,Bolsonaro presidente 2018,,
1009026819197921_805083762965744,Afrânio Tavares Pessoa,Bolsonaro com toda certeza,,
1009026819197921_733346553484518,Wilson Brandao,"Bolsonaro, com certeza.",,
1009026819197921_733319316820575,Diogo Kaizen Vieira,#Bolsomito @Bolsonaro2018,,
1009026819197921_226723354398209,Gilmar Dias,Bolsonaro é claro !!!,,
1009026819197921_210820422720948,Joel Amaral,#SomosTodosBolsonaro,,
1009026819197921_244289482686734,Eduardo Silva,Bolsonaro ganha... #Bolsonaro2018,,
1009026819197921_900677953407636,Leonardo Barcellos,Bolsonaro sem dúvida,,
1009026819197921_1720344384657869,Sillas Oli̶̶veira,todas as pesquisas online bolsonaro ganha,,
1009026819197921_205720659896161,Benício LB,Exército de 1 homem só.. Bolsonaro,,
1009026819197921_2214562915435004,Rafael Negrão Gomes,DÁ-LHE BOLSONARO!!!,,
1009026819197921_260521534368941,Raphael Nunes,Bolsonaro MITO!  ESQUERDA CHORA !,,
1009026819197921_1266456676773206,Matheus Souto,BOLSONARO 2017/2018,,
1009026819197921_1245704735523911,Nilson Rodrigo De Oliveira,#Mito #Bolsonaro2018,,
1009026819197921_569345923260518,Alcides Gatto,Bolsonaro. Certo.,,
1009026819197921_256389894773346,Allysson Rodrigo Rodrigo,Jair Messias Bolsonaro,,
1009026819197921_247053145721705,Diego Dias Franca,Bolsonaro Monstro,,
1009026819197921_210773719392285,Vinicius Bozardi da Rosa,Petista pira com os 8k do bolsonaro 😂😂😂😂😂😂😂,,
1009026819197921_205721073229453,Piraika Duq,Bolsonaro a lenda,,
1009026819197921_1811963039042394,Eddy Oliveira,Bolsonaro presidente,,
1009026819197921_226710397732838,Elton Albuquerque,Bolsonaro presidente,,
1009026819197921_900675426741222,Kel Pacheco,Bolsonaro  o resto é tudo ladrão,,
1009026819197921_210769196059404,Duane Andrade,Bolsonaro para presidente da Câmara!!!,,
1009026819197921_1762320830752122,Rodrigues Paula,Queremos Bolsonaro presidente,,
1009026819197921_1359893847406462,Anny Onne,Vai saber se não foi o Bolsonaro que mandou derrubou o aviao,,
1009026819197921_1745756092406000,Anderson Pedrosa,#SomostodosBolsonaro,,
1009026819197921_1537790332928370,Tiago Reis,Bolsonaro presidente,,
1009026819197921_1209993155751770,Alessandro Barbosa,Bolsonaro com certeza,,
1009026819197921_604322046441974,Witor Monteiro,#BolsonaroPresidente2018,,
1009026819197921_361824327506799,Edilson Correa,Bolsonaro com certeza,,
1009026819197921_256337661445236,Renata de Lima,"Bolsonaro, sem sombra de dúvidas",,
1009026819197921_1209938209090598,Elton Albuquerque,Somos todos bolsonaro,,
1009026819197921_1888306861428009,Elton Albuquerque,Aqui é bolsonaro caralhaaaaaaa,,
1009026819197921_1632403320402115,Fabiana Alves,Tia Erun ❤ Bolsonaro lixo,,
1009026819197921_569321846596259,Tony Oliveira,"É Bolso, é Bolso, é Bolso, é Bolsonaroooooo!!!!!",,
1009026819197921_686382621542940,Railson Santos,1 2 3 4 5 mil queremos bolsonaro presidente do Brasil,,
1009026819197921_260520131035748,Robi Bernardi,Bolsonaro hj Bolsonaro amanhã Bolsonaro sempre,,
1009026819197921_2214549192103043,Emanuel Barcaro,Bolsonaro sempre!!,,
1009026819197921_1893951940841898,Amanda Vitória,Bolsonaro 2018 !!,,
1009026819197921_1893948800842212,Benício LB,Jair Messias Bolsonaro,,
1009026819197921_1888318368093525,Marcelo Brum,"#BOLSONARO2018
#FORALADRÕES",,
1009026819197921_1853531968259545,Thaisa Vidigal,Bolsonaro !!!!!!! #somostodosbolsonaro,,
1009026819197921_1538555852825915,Alan Soares,Jair Bolsonaro !!,,
1009026819197921_1209940269090392,Thiago Silva Cardoso,Bolsonaro Presidente,,
1009026819197921_673934529475095,Ackton Stive C. Stevanelli,Bora de #Bolsonaro,,
1009026819197921_288027774945487,Thallyson Kaique,Bolsonaro monstro 😈😈😈,,
1009026819197921_261123727658161,Roberto Braga,Maricá é Bolsonaro,,
1009026819197921_244351826013833,Aurelio Figueiredo Sousa,Bolsonaro e claro,,
1009026819197921_210761742726816,Paulo Geovanni,Bahia pohhaaa 2018 eh Bolsonaro,,
1009026819197921_1745742909073985,Raphael Nunes,Bolsonaro neles !,,
1009026819197921_1865947010319696,Marcos Silva,Bolsonaro com certeza,,
1009026819197921_604339876440191,Eduardo Lima,Bolsonaro!!! Hahahaha,,
1009026819197921_235617263550586,Pedro Sutili,Bolsonaro na cabeça.,,
1009026819197921_1266489563436584,Cleydson Irineu Silva,Bolsonaro na cabeça!!!,,
1009026819197921_805117889628998,Jose Arnaldo,Alô Bolsonaro hahahahahahahahah!!!!,,
1009026819197921_1389537771097270,João Roberto Penna,Melhor JAIR se acostumando. Bolsonaro 2018.,,
1009026819197921_260520467702381,Adryan Juver,Vitória fora de casa! #Bolsonaro2018,,
1009026819197921_261110814326119,Ismael Martins,Goiás eh Bolsonaro,,
1009026819197921_260543201033441,MAtheus Bispo Jr.,"Bolsonaro. Pessoal Vamos estourar essa pesquisa. 

Bolsonaro2018",,
1009026819197921_1853558974923511,Roque Ferreira,Bolsonaro com certeza,,
1009026819197921_1762320597418812,Nívio Koerich,Bolsonaro já em 2017.,,
1009026819197921_1590947934267596,Thiago Marinho,#SomosTodosBolsonaro,,
1009026819197921_1537743076266429,Fabrício Reis,Vem bolsonaro 2018,,
1009026819197921_1407083189336618,Cleser da Silva,Bolsonaro. Óbvio!,,
1009026819197921_1291553817573573,José Roberto,JAIR BOLSONARO!!!!!!!,,
1009026819197921_1266465306772343,Willian de Paula,Minas Gerais é Bolsonaro,,
1009026819197921_1222918887804891,Jonatan Corrêa,#bolsomito #bolsonaro2018 #presidente,,
1009026819197921_733322766820230,Camilo Borges,Mito Jair Bolsonaro,,
1009026819197921_686381054876430,David Teixeira,Bolsonaro !!!!!!!,,
1009026819197921_256347201444282,Mateus Durães Dos Santos,"Bolsonaro, sarrada neles",,
1009026819197921_244302692685413,Herminio Conceição,Bolsonaro já é em 2018!!!,,
1009026819197921_233825613693919,Junior Gonçalves,#BOLSONARO PRESIDENTE,,
1009026819197921_233813567028328,Tânia Freitas Teixeira,Sempre o Bolsonaro!,,
1009026819197921_224414234633476,Edilberto Xerez,#Bolsonaro presidente da Câmara!,,
1009026819197921_1811962919042406,Sebastião Leal,10000000 Vezes Bolsonaro,,
1009026819197921_256333778112291,Geferson Vilharga,BOLSONARO NELESSSSS,,
1009026819197921_417400021935222,Fabio Sampaio,Bolsonaro com certeza!!!,,
1009026819197921_900680160074082,Ricardo Perenciolo,Bolsonaro vira esse jogo Jajá,,
1009026819197921_210803409389316,Vivian De Almeida Fernandes,Bolsonaro é ficha limpa,,
1009026819197921_1911007782462852,Janete Resende,#bolsonaropresidente,,
1009026819197921_1911005572463073,Posto De Lavagem Do Ferrugem,Mito...... Bolsonaro,,
1009026819197921_1888345434757485,Claudio Luba,Bolsonaro presidente,,
1009026819197921_1728374320825603,Matheus Vargas,Bolsonaro sem duvidas !,,
1009026819197921_606669329523722,Daniel Ferreira,#SomosTodosBolsonaro,,
1009026819197921_233813833694968,Bruno Diias,Bolsonaro agora e BOLSOMITO em 2018,,
1009026819197921_114321382417825,Cristiele Leal,"Bolsonaro, claro!",,
1009026819197921_256335434778792,Juciel Bezerra,BOLSONARO E O RESTO É RESTO.,,
1009026819197921_1836743013247949,Ricardo Perenciolo,"Bolsonaro, sem dúvidas",,
1009026819197921_614547415395002,Flávio Cordeiro,Bolsonaro disparado hahahahahahahahahha,,
1009026819197921_261171214320079,Italo Pacheco,Chama bolsonaro de corrupto ai .,,
1009026819197921_1047387585407506,Marcílio Fausto,"Bolsonaro presidente da Câmara e depois, presidente do Brasil!",,
1009026819197921_1853512951594780,Shalom Mendonça,IBIPITANGA BAHIA É BOLSONARO ✌,,
1009026819197921_1840118936309246,Anderson Silva Santos,Bolsonaro 1.0000000 vezes,,
1009026819197921_1811974382374593,Marilin Fonseca Cardoso,Bolsonaro sem dúvida,,
1009026819197921_1661741260792579,Jorge Tadeu S. Gomes Gomes,Sem dúvidas o Jair Bolsonaro.,,
1009026819197921_1596442313705252,Ricardo Henrique,Bolsonaro Presidente!,,
1009026819197921_1291571357571819,Daniel Fernandes Carneiro,Bolsonaro na cabeça,,
1009026819197921_805073522966768,Marilene Bonicenha,BOLSONARO sem dúvida,,
1009026819197921_388687118167568,Murillo Bezerra,Bolsonaro sem dúvidas!,,
1009026819197921_260579847696443,Antonio Marlon,Bolsonaro Presidente,,
1009026819197921_260527677701660,Rodrigo Couto,Sai fora veia acabada. Bolsonaro,,
1009026819197921_256374588108210,Andressa Diogo Piffer,#somostodosbolsonaro,,
1009026819197921_247069075720112,Tony Quadros,Bolsonarooooo !!!!,,
1009026819197921_144803296027021,Eden Rinaldi Prates,Bolsonaro agora e em 2018.,,
1009026819197921_1392886510784614,Matheus Barradas,#somostodosbolsonaro,,
1009026819197921_1811966512375380,Luiz Medinaa,"Se bolsonaro presidir a câmara, como ele irá presidir o Brasil?",,
1009026819197921_1538546059493561,Vagner Luis,"Bolsonaro,o Mito!",,
1009026819197921_686374501543752,Francisco Xavier,Jair Bolsonaro homem íntegro,,
1009026819197921_226747227729155,Tania Habib,Bolsonaro ! Com muita confiança !,,
1009026819197921_361697057544497,Jeconias Lisbôa,O melhor e menosperigosdo ai é o Bolsonaro,,
1009026819197921_1222956414467805,João Casanova,Cabeça de Ameba estes fãs do Bolsonaro.,,
1009026819197921_233784857031199,Francisco Xavier,Bolsonaro presidente do Brasil 2018,,
1009026819197921_1874170509518817,Vagner Luis,Minas é Bolsonaro!,,
1009026819197921_1853543978258344,Maria Amelia Teixeira Barbosa,Bolsonaro com certeza!,,
1009026819197921_1767164206938290,Dario Junior,Bolsonaro pohaaaaa,,
1009026819197921_1537793786261358,Jarlison Gadelha,Com certeza é Bolsonaro!,,
1009026819197921_1304991422928298,Luciano Cesario,Bolsonaro e pronto !!!!!,,
1009026819197921_1291655157563439,Bruno Santana,#SomosTodosBolsonaro,,
1009026819197921_1291581307570824,Francisco Xavier,#somostodosbolsonaro,,
1009026819197921_640889626112881,Wagner Lentz,No mito Bolsonaro,,
1009026819197921_261119334325267,Francisco Xavier,Bolsonaro 2018!!!!,,
1009026819197921_244339482681734,Ricardo Guimarães Lopes,Bolsonaro Presidente 2018,,
1009026819197921_244292029353146,Rodrigo Couto,RS apóia Bolsonaro,,
1009026819197921_458382090952278,Avilson Casagrande,Bolsonaro estourou no norte,,
1009026819197921_260520584369036,Avilson Casagrande,Bolsonaro vai mitaa...,,
1009026819197921_1745742972407312,Kevin Brito,Somos todos Bolsonaro,,
1009026819197921_250248915400881,Ramos,Bolsonaro com certeza,,
1009026819197921_598560317009847,Danilo Osculo,Bolsonaro presidente desse lixo de República,,
1009026819197921_1932026207019224,Wanderson Alves Cardoso,Rio de janeiro bolsonaro,,
1009026819197921_1356992050987981,Rodolpho Carneiro Bruno,#somostodosBOLSONARO,,
1009026819197921_1118683421576408,Felix Bernardino Filho,Eu voto em Jair Bolsonaro,,
1009026819197921_805137276293726,Tiago Julião,#BolsonaroPresidente,,
1009026819197921_805100349630752,Jac Minella,#Bolsonaro #bolsomito,,
1009026819197921_733314033487770,Junior Evaristo,Mito!!! Bolsonaro,,
1009026819197921_569318026596641,Yraja Sousa,BANANEIRAS# e Bolsonaro,,
1009026819197921_458426800947807,Flavio De Araujo,Bolsonaro Presidente,,
1009026819197921_226713031065908,Matheus Tavares,Viva Bolsonaroooooo!,,
1009026819197921_226732354397309,Leonardo Oliveira Barroso,Hitler = esquerda  Bolsonaro = Direita,,
1009026819197921_1538616319486535,Ewerton Lira,Bolsonaro vai ganhar pra presidente da república no 1a turno,,
1009026819197921_205691416565752,Valmir Almeida,"Bolsonaro hoje, Bolsonaro amanhã, Bolsonaro sempre 🙋",,
1009026819197921_1845715269019857,Alexandre Coelho Campos,BOLSONARO...BOLSBOLSONARO...BOLSONARO...BOLSONARO...ONARO...BOLSONARO...,,
1009026819197921_261094860994381,Alberto Saraiva,Bolsonaro na cabeça.,,
1009026819197921_244318586017157,Victor Rozin,Na própria enquete do PT o Bolsonaro ganha,,
1009026819197921_1888326918092670,Leandro Sardinha,#BolsonaroPresidente,,
1009026819197921_1874239589511909,Abraao Alves da Luz,Estou com Jair  Bolsonaro..,,
1009026819197921_1874167182852483,Michele Alecsandra,É claro que é Bolsonaro!,,
1009026819197921_1389412987776415,Eduardo Vaz Junior,Bolsonaro presidente,,
1009026819197921_1196767490372051,Joseph Gledson,Fácil essa Bolsonaro é claro,,
1009026819197921_805087802965340,José Eudes,Bolsonaro só para esquizofrênico,,
1009026819197921_604350433105802,Gilberto Carvalho,Pelo fim do PT BOLSONARO,,
1009026819197921_458390190951468,Fabio Fortkamp Camargo,Bolsonaro certeza!!!,,
1009026819197921_287989641615967,Ruan Soledade,Bolsonaro presidente,,
1009026819197921_266226577143971,Artur Koch,Bora lá bolsonarooo,,
1009026819197921_260548157699612,Diego A Oliveira,Bolsonaro sem pensar,,
1009026819197921_256336751445327,Ze Carlos,eu voto em Bolsonaro,,
1009026819197921_244292939353055,Ivecio Zimmer,Bolsonaro com certeza,,
1009026819197921_1304965989597508,Sandro Silva Alves,BOLSONAROOOO....OPRIME MAISSSS😄😄😄😄😄,,
1009026819197921_733261720159668,Sandro Silva Alves,OPRIME MAIS.....😄Bolsonaro...,,
1009026819197921_1097407257052076,Daniel Rodrigues,Melhor Jair se acostumando! Bolsonaro 2018!,,
1009026819197921_1874163969519471,Silvio Pereira Santos Santos,Com certeza seria no Jair Bolsonaro!,,
1009026819197921_1794461917471721,Felipe Miguel Calixto Souza,#Bolsomito2018 #NaçãoBolsonaro #SomosTodosBolsonaro,,
1009026819197921_226750137728864,Jackson Kist,"Ajusdai papai do céu , Jair Bolsonaro",,
1009026819197921_191560257989593,Sandro Silva Alves,...BolsonarBolsonaro...Bolsonaro...Bolsonaroo...,,
1009026819197921_224543164682229,Paulo Sena,"#BolsonaroPresidente2018
USTRA VIVE!!!",,
1009026819197921_260541284366966,Wellington J Silva,BOLSONARO NA CAMARA E BOLSONARO 2018,,
1009026819197921_256383801440622,Julio César,Ahhh é Bolsonaro... ahhh é Bolsonaro.... ahhh é Bolsonaro...,,
1009026819197921_458421874281633,Sidney Shekinah Lopes,O nosso presidente Bolsonaro,,
1009026819197921_1888305354761493,Gabriel Vanessa,Brilhante Ustra vive!!!!  É nóis Bolsonaro,,
1009026819197921_2214557012102261,Tancredo Santos,Bolsonarooooo!!!!,,
1009026819197921_1893930047510754,Leandro WR,Bolsonaro presidente!,,
1009026819197921_1853528798259862,Jadielson Costa,Bolsonaro com certeza,,
1009026819197921_1853145051611424,Daniel Filho,Bolsonaro na cabeça,,
1009026819197921_1767159056938805,Antonio Jorge Silva Santos,Bolsonaro Com certeza!!!,,
1009026819197921_1745775582404051,Lucas Ferreira,#CDG está com Bolsonaro,,
1009026819197921_1389434677774246,Luiz Cesar Fiori,Bolsonaro com certeza,,
1009026819197921_1222967174466729,Thiago Oliveira,"Bolsonaro, Claro!",,
1009026819197921_1196735930375207,Fábio Teixeira Louro,#somostodosbolsonaro,,
1009026819197921_775631285920968,Edilson Rodrigues Ribeiro,bolsonaro mil vezes!,,
1009026819197921_606665689524086,Jobson Viana,Bolsonaro presidente,,
1009026819197921_260534917700936,Alyson Luna,Bolsonaro e Claro,,
1009026819197921_242324456219132,Pedro Vitor Gomes de Oliveira,bolsonaro ganha ate aq,,
1009026819197921_233820413694310,Fernando Mendes De Lima,Bolsonaro esse é o cara,,
1009026819197921_224386451302921,Bernard Fontenelle,Vem Bolsonarooo!!,,
1009026819197921_1893918714178554,Jefferson Araujo,Bolsonaro presidento,,
1009026819197921_1196719370376863,Bruno Lima,Wwwuuuuuooo Bolsonaro 2018,,
1009026819197921_244287499353599,Maninho Rodrigues,Faca na caveira CAP Bolsonaro,,
1009026819197921_361696817544521,Sandro Silva Alves,Bolsonaro...Bolsonaro...,,
1009026819197921_1888307574761271,Laís Ribeiro Gnoatto,OOOOH LÊ que Virada!!!! Bolsonarooooooo,,
1009026819197921_242326609552250,Jader Lima,"Bolsonaro,só que não na câmara e sim na presidência do país",,
1009026819197921_1893917347512024,Marcos Loureiro,Viramos o jogo Bolsonaro 😘😘😘😘,,
1009026819197921_606663342857654,Antonio Silva,BOLSONARO PARA O BRASIL MUDAR,,
1009026819197921_1266548606764013,Eliakin Lucas,Bolsonaro Presidente!,,
1009026819197921_1245706465523738,Bruno Casarini Grillo,É o Jair Messias Bolsonaro humilhando a concorrência!!! #Bolsonaro2018,,
1009026819197921_1893982650838827,Sergio Rodrigues Campos Silva,Bolsonaro sem dúvida!!!,,
1009026819197921_1893923910844701,Douglas Paes,Jair Messias Bolsonaro 😎,,
1009026819197921_1888320464759982,Rodrigo Aguiar,#BolsonaroPresidente 2018,,
1009026819197921_1888313161427379,Jose Carlos Motta,Bolsonaro, claro!!,
1009026819197921_1871868516420941,Francisco Alves,com certeza bolsonaro,,
1009026819197921_1778089249180794,Vanderlei Lopes,Bolsonaro😆😆✌✌👏👏👍👍,,
1009026819197921_1745802632401346,Jamelle Vitoriano,#somostodosbolsonaro,,
1009026819197921_1222970674466379,Kellvyn Cordeiro,"Bolsonaro 2018, fora ptralha.",,
1009026819197921_1193194184121831,Ronnie T. Pena,Zé galo e bolsonaro,,
1009026819197921_1047481572064774,Luis Alberto S Silva,Bolsonaro com certeza,,
1009026819197921_1047460118733586,Marcelo Portela Leal Portela,Com certeza Jair Bolsonaro,,
1009026819197921_805106272963493,Altair Antônio Peres,Bolsonaro na cabeça,,
1009026819197921_614580632058347,Jaderson Leite,Bolsonaro presidente,,
1009026819197921_288000591614872,Josue Oliveira,Bolsonaro trilhão de vzs👍,,
1009026819197921_248582515582905,Fernando Mendes De Lima,# Bolsonaro neles,,
1009026819197921_244316629350686,Fidelis Junior,Bolsonaro!!!!!!!!,,
1009026819197921_242288482883723,Wanderson Dias,Bolsonaro 2018..😡😡😡😡,,
1009026819197921_224420604632839,Paulo Carvalho,Bolsonaro é claro,,
1009026819197921_1745811409067135,Antonio Marcos Marcos,"Bolsonaro 2018, Jaguariaiva PR",,
1009026819197921_1360787930651290,Erick Saar Gallindo,#BolsonaroPresidente,,
1009026819197921_233828590360288,Adoilson Rossatto,Bolsonaro é muito ladrão,,
1009026819197921_244291052686577,Ricardo Souza,essa pagina é petista e Bolsonaro ganhando? top em.,,
1009026819197921_224382507969982,Paulo Matthaus,#Bolsonaro2018 # Bolsomito #BolsonaroPresidente,,
1009026819197921_1745809225734020,Carolina Penteado,Essa cara de louco do Bolsonaro dá muito medo! Excroto,,
1009026819197921_1873891552847393,Andressa Maia,JAIR MESSIAS BOLSONARO ❤❤,,
1009026819197921_260546274366467,Tiago Murilo,"Acabou o caô, Bolsonaro chegou",,
1009026819197921_1047451068734491,Alfredo Araujo,BOLSONARO  NOSSO PRESIDENTE,,
1009026819197921_293041644432264,Walclides Rufino Pereira,BOLSONARO NESSE MOMENTO NA TV CAMARA,,
1009026819197921_1132032406924644,Roberto Alvarenga,BOLSONARO nosso futuro Presidente.,,
1009026819197921_223044474768073,Vanilia Mello,Que mentira e essa pelos comentário daria Bolsonaro como assim só tem 1 voto ? Palhaçada da esquerda.,,
1009026819197921_1389394224444958,Mara Lucia,Bolsonaro com certeza!!!!!,,
1009026819197921_1893920447511714,Eduardo Borges Melo,Bolsonaro2017/2018,,
1009026819197921_893471730792510,Rose Viana Soares,Bolsonaro! Com certeza...,,
1009026819197921_1812019959036702,Paulo Cesar Belletti,Bolsonaro com certeza,,
1009026819197921_606669712857017,Pedro R. Novaes,Bolsonaro para ENDIREITAR o Brasil!,,
1009026819197921_1893979867505772,Lays Oliveira,Bolsonaro! Ja Ereará,,
1009026819197921_1888379231420772,Lays Oliveira,Bolsonaro é de lavada é de lavada,,
1009026819197921_1851561771792672,Vittor Faria,Bolsonaro já ganhou de lavada,,
